id_police,age_conducteur,genre,ville,categorie_socioprofessionnelle,anciennete_permis_ans,marque_vehicule,age_vehicule_ans,puissance_fiscale_cv,usage_vehicule,km_annuels_estimes,formule_assurance,coefficient_bonus_malus,nb_sinistres_anterieurs,prime_annuelle_ttc_mad,sinistre_declare,montant_sinistre_mad
POL-00762,24,Femme,Rabat,Cadre,2.0,Hyundai,10.0,10.0,Personnel,500000.0,Tous_Risques,0.76,0,1356.47,1,574.0
POL-00763,42,Femme,Meknes,Employe,21.0,Peugeot,5.0,9.0,Professionnel,5000.0,RC,0.66,1,1002.16,0,0.0
POL-00764,62,Homme,Fes,Independant,44.0,Dacia,,9.0,Professionnel,10000.0,RC,0.91,0,1082.94,0,0.0
POL-00765,21,Homme,Fes,Employe,0.0,Hyundai,9.0,6.0,Domicile_Travail,20000.0,Tous_Risques,1.0,2,1302.81,1,1204.21
POL-00766,53,Homme,Rabat,Employe,33.0,Dacia,2.0,9.0,Personnel,15000.0,Tous_Risques,0.75,0,1177.34,0,0.0
POL-00767,23,Femme,Marrakech,Employe,3.0,Peugeot,13.0,9.0,Professionnel,5000.0,RC,0.82,0,1220.85,1,1341.51
POL-00768,48,Homme,Casablanca,Employe,27.0,Peugeot,13.0,6.0,Domicile_Travail,15000.0,RC,0.5,2,807.01,0,0.0
POL-00769,36,Femme,Fes,Employe,16.0,Peugeot,9.0,11.0,Personnel,20000.0,RC,1.15,0,1059.88,0,0.0
POL-00770,61,Homme,Meknes,,42.0,Toyota,11.0,4.0,Professionnel,15000.0,Tiers_Etendu,0.54,0,1111.96,0,0.0
POL-00771,71,Homme,Fes,Retraite,50.0,Volkswagen,5.0,5.0,Domicile_Travail,20000.0,Tous_Risques,0.92,0,1080.83,0,0.0
POL-00772,56,Femme,Agadir,Commercant,36.0,Volkswagen,,7.0,Domicile_Travail,20000.0,Tous_Risques,0.9,0,1306.1,0,0.0
POL-00773,44,Homme,Tanger,Cadre,24.0,Dacia,13.0,8.0,Domicile_Travail,15000.0,Tiers_Etendu,0.86,3,1195.92,0,0.0
POL-00774,27,Femme,Casablanca,Cadre,8.0,Dacia,1.0,8.0,Personnel,,RC,0.86,0,800.0,0,0.0
POL-00775,43,Femme,Meknes,Independant,23.0,Peugeot,8.0,4.0,Personnel,20000.0,Tiers_Etendu,0.65,0,800.0,0,0.0
POL-00776,36,Homme,Casablanca,Employe,,Ford,,11.0,Domicile_Travail,20000.0,RC,0.78,0,884.33,0,0.0
POL-00777,56,Homme,Marrakech,Etudiant,35.0,Volkswagen,16.0,4.0,Personnel,20000.0,Tous_Risques,1.04,0,1260.08,0,0.0
POL-00778,20,Homme,Casablanca,Commercant,2.0,Volkswagen,16.0,5.0,Personnel,,Tous_Risques,1.1,1,1332.51,0,0.0
POL-00779,62,Femme,Casablanca,Independant,43.0,Renault,2.0,4.0,Domicile_Travail,20000.0,Tiers_Etendu,0.77,2,800.0,0,0.0
POL-00780,30,Homme,Rabat,Employe,9.0,Peugeot,18.0,,Domicile_Travail,15000.0,RC,0.54,2,958.78,0,0.0
POL-00781,67,Homme,Casablanca,Independant,49.0,Peugeot,0.0,10.0,Personnel,30000.0,RC,0.69,0,828.52,0,0.0
POL-00782,45,Homme,Marrakech,Employe,25.0,Dacia,11.0,8.0,Domicile_Travail,25000.0,RC,1.22,0,1100.7,0,0.0
POL-00783,37,Femme,Marrakech,Retraite,17.0,Dacia,6.0,,Domicile_Travail,20000.0,Tous_Risques,0.71,0,1201.57,0,0.0
POL-00784,45,Homme,Casablanca,Commercant,24.0,Fiat,,4.0,Domicile_Travail,10000.0,Tiers_Etendu,0.83,1,801.73,0,0.0
POL-00785,25,Femme,Casablanca,Employe,5.0,Renault,9.0,7.0,Personnel,10000.0,RC,1.13,0,945.07,0,0.0
POL-00786,58,Femme,Marrakech,Employe,,Renault,12.0,7.0,Personnel,15000.0,Tiers_Etendu,0.74,0,1033.68,0,0.0
POL-00787,56,Homme,Rabat,Cadre,35.0,Dacia,1.0,7.0,Personnel,15000.0,Tous_Risques,0.82,2,1065.34,0,0.0
POL-00788,18,Homme,Tanger,Independant,0.0,Ford,9.0,5.0,Personnel,15000.0,RC,1.01,0,812.1,0,0.0
POL-00789,20,Femme,Fes,Employe,0.0,Hyundai,3.0,8.0,Personnel,,Tous_Risques,1.19,0,1249.25,0,0.0
POL-00790,-5,Homme,Agadir,Commercant,11.0,Hyundai,,7.0,Personnel,10000.0,Tous_Risques,0.72,0,1308.81,0,0.0
POL-00791,45,Femme,Fes,Employe,24.0,Ford,4.0,9.0,Personnel,40000.0,Tous_Risques,1.13,0,1266.63,0,0.0
POL-00792,74,Homme,Rabat,Independant,50.0,Renault,,7.0,Professionnel,10000.0,RC,0.79,0,1164.45,1,1099.57
POL-00793,66,Homme,Fes,Etudiant,46.0,Hyundai,,5.0,Personnel,30000.0,RC,0.67,0,800.0,1,378.34
POL-00794,42,Femme,Casablanca,Independant,20.0,Dacia,11.0,8.0,Domicile_Travail,30000.0,RC,0.9,0,999.82,0,0.0
POL-00795,73,Homme,Rabat,Independant,50.0,Dacia,16.0,6.0,Domicile_Travail,20000.0,RC,0.62,0,818.15,0,0.0
POL-00796,50,Homme,Tanger,,28.0,Volkswagen,9.0,10.0,Personnel,,RC,0.94,1,1060.23,1,2772.33
POL-00797,55,Homme,Rabat,,37.0,Toyota,1.0,8.0,Professionnel,15000.0,Tiers_Etendu,,0,1360.37,0,0.0
POL-00798,70,Homme,Tanger,Independant,48.0,Renault,5.0,6.0,Domicile_Travail,20000.0,Tiers_Etendu,1.07,1,980.8,0,0.0
POL-00799,23,Homme,Agadir,Employe,5.0,Renault,7.0,11.0,Personnel,15000.0,Tous_Risques,0.83,0,1308.6,0,0.0
POL-00800,61, Homme,Agadir,Employe,39.0,Peugeot,18.0,7.0,Domicile_Travail,15000.0,RC,1.06,0,1026.92,0,0.0
POL-00801,62,Femme,Meknes,Cadre,44.0,Dacia,10.0,5.0,Personnel,20000.0,Tiers_Etendu,0.66,2,909.19,0,0.0
POL-00802,49,Homme,Rabat,Employe,28.0,Renault,,8.0,Domicile_Travail,15000.0,Tous_Risques,0.7,0,1202.69,1,2406.82
POL-00803,62,Femme,Rabat,Cadre,41.0,Dacia,8.0,6.0,Personnel,20000.0,Tous_Risques,0.83,0,1213.86,0,0.0
POL-00804,64,Homme,Marrakech,Etudiant,44.0,Renault,1.0,9.0,Domicile_Travail,15000.0,Tous_Risques,0.87,2,1255.04,0,0.0
POL-00805,38,Femme,Rabat,Employe,20.0,Volkswagen,7.0,9.0,Personnel,15000.0,Tous_Risques,0.59,0,1189.86,0,0.0
POL-00806,33,Homme,Marrakech,Commercant,14.0,Renault,10.0,11.0,Domicile_Travail,10000.0,Tous_Risques,0.79,0,1433.94,0,0.0
POL-00807,71,Femme,Fes,Cadre,50.0,Dacia,3.0,,Personnel,-1000.0,RC,,0,800.0,0,0.0
POL-00808,38,Homme,Fes,Independant,17.0,Peugeot,9.0,7.0,Domicile_Travail,,Tiers_Etendu,1.16,1,1077.28,0,0.0
POL-00809,28,Homme,Rabat,Employe,10.0,Ford,19.0,9.0,Domicile_Travail,5000.0,RC,0.59,2,1077.01,0,0.0
POL-00810,54,Homme,Casablanca,Etudiant,32.0,Renault,15.0,5.0,Personnel,10000.0,RC,0.57,0,874.99,1,3554.4
POL-00811,53,Homme,Rabat,Etudiant,34.0,Dacia,7.0,7.0,Domicile_Travail,25000.0,RC,0.89,0,950.16,0,0.0
POL-00812,52,Homme,Casablanca,Employe,31.0,Renault,3.0,7.0,Personnel,5000.0,RC,1.08,0,865.63,0,0.0
POL-00813,36,Homme,Meknes,Retraite,16.0,Toyota,9.0,,Professionnel,20000.0,RC,0.96,0,1066.11,0,0.0
POL-00814,37,Femme,Rabat,Retraite,19.0,Hyundai,11.0,7.0,Personnel,15000.0,RC,0.91,0,933.53,0,0.0
POL-00815,74,Homme,Casablanca,Etudiant,50.0,Volkswagen,13.0,9.0,Domicile_Travail,30000.0,RC,25.0,0,1062.17,0,0.0
POL-00816,35,Homme,Casablanca,Etudiant,17.0,Fiat,15.0,,Domicile_Travail,15000.0,Tous_Risques,0.99,0,1453.66,1,7102.49
POL-00817,64,Homme,Fes,,42.0,Volkswagen,17.0,5.0,Personnel,15000.0,RC,1.02,0,1001.25,0,0.0
POL-00818,58,Femme,Fes,Commercant,38.0,Hyundai,11.0,5.0,Personnel,20000.0,Tous_Risques,0.8,2,1098.23,0,0.0
POL-00819,66,Homme,Rabat,Cadre,48.0,Peugeot,17.0,6.0,Personnel,15000.0,RC,0.66,0,881.44,0,0.0
POL-00820,31,Homme,Casablanca,Cadre,10.0,Dacia,6.0,10.0,Domicile_Travail,20000.0,Tous_Risques,0.66,0,1278.68,0,0.0
POL-00821,32,Homme,Rabat,Retraite,12.0,Fiat,19.0,5.0,Personnel,10000.0,Tous_Risques,1.03,0,1380.2,0,0.0
POL-00822,48,Femme,Rabat,Employe,27.0,Renault,6.0,8.0,Domicile_Travail,40000.0,Tiers_Etendu,0.54,2,966.95,0,0.0
POL-00823,18,Femme,Fes,Independant,0.0,Dacia,8.0,5.0,Domicile_Travail,15000.0,Tiers_Etendu,1.19,1,1033.03,1,1963.45
POL-00824,70,Homme,Marrakech,Independant,50.0,Hyundai,0.0,8.0,Personnel,15000.0,RC,0.76,1,800.0,0,0.0
POL-00825,71,Femme,Rabat,Etudiant,50.0,Renault,5.0,7.0,Domicile_Travail,20000.0,Tous_Risques,0.91,0,1175.05,0,0.0
POL-00826,71,Femme,Casablanca,Retraite,49.0,Hyundai,5.0,,Personnel,15000.0,Tous_Risques,0.99,1,1284.35,0,0.0
POL-00827,20,Homme,Oujda,Employe,0.0,Hyundai,11.0,6.0,Personnel,,Tous_Risques,0.71,0,1180.09,0,0.0
POL-00828,33,Femme,Rabat,Cadre,15.0,Peugeot,11.0,8.0,Domicile_Travail,15000.0,Tiers_Etendu,0.76,0,1014.61,0,0.0
POL-00829,40,Homme,Fes,Employe,20.0,Volkswagen,9.0,6.0,Personnel,20000.0,RC,,0,825.71,0,0.0
POL-00830,74,Homme,Casablanca,Cadre,50.0,Renault,5.0,8.0,Personnel,10000.0,Tous_Risques,0.68,1,1144.57,0,0.0
POL-00831,28,Homme,Marrakech,Cadre,8.0,Peugeot,16.0,10.0,Domicile_Travail,25000.0,RC,0.64,1,919.89,0,0.0
POL-00832,29,Homme,Casablanca,Employe,7.0,Peugeot,18.0,5.0,Personnel,25000.0,Tiers_Etendu,0.65,2,1056.63,0,0.0
POL-00833,27,Homme,Marrakech,Independant,6.0,Hyundai,17.0,9.0,Professionnel,10000.0,RC,1.09,2,1350.2,0,0.0
POL-00834,49,Femme,Oujda,Commercant,30.0,Volkswagen,5.0,8.0,Professionnel,10000.0,Tous_Risques,0.93,0,1437.27,0,0.0
POL-00835,33,Homme,Rabat,Employe,15.0,Renault,18.0,5.0,Personnel,15000.0,RC,0.69,0,851.23,0,0.0
POL-00836,25,Homme,Casablanca,Commercant,6.0,Hyundai,9.0,7.0,Personnel,40000.0,RC,1.02,0,950.31,0,0.0
POL-00837,55,Homme,Casablanca,Employe,37.0,Dacia,7.0,6.0,Domicile_Travail,10000.0,Tiers_Etendu,0.7,2,863.4,0,0.0
POL-00838,29,Femme,Rabat,Cadre,10.0,Ford,,8.0,Personnel,15000.0,Tous_Risques,0.5,0,1061.26,0,0.0
POL-00839,41,Homme,Casablanca,Independant,,Renault,6.0,9.0,Personnel,5000.0,Tiers_Etendu,,2,1128.42,0,0.0
POL-00840,45,Homme,Casablanca,Commercant,27.0,Toyota,0.0,5.0,Domicile_Travail,15000.0,RC,1.18,0,800.0,0,0.0
POL-00841,70,Homme,Tanger,Independant,50.0,Dacia,17.0,7.0,Personnel,20000.0,RC,0.96,0,959.12,0,0.0
POL-00842,25,Homme,Rabat,,6.0,Dacia,19.0,9.0,Domicile_Travail,30000.0,Tous_Risques,0.5,0,1423.87,0,0.0
POL-00843,45,Femme,Casablanca,Etudiant,27.0,Peugeot,11.0,10.0,Personnel,20000.0,Tous_Risques,,0,1332.08,0,0.0
POL-00844,53,Femme,Meknes,Commercant,31.0,Ford,15.0,7.0,Personnel,25000.0,Tous_Risques,0.8,2,1288.37,0,0.0
POL-00845,43,Homme,Casablanca,Commercant,24.0,Peugeot,9.0,11.0,Personnel,20000.0,Tiers_Etendu,0.93,0,1291.34,0,0.0
POL-00846,25,Femme,Oujda,Commercant,5.0,Ford,,7.0,Professionnel,5000.0,Tous_Risques,0.68,0,1266.01,0,0.0
POL-00847,67,Homme,Rabat,Etudiant,46.0,Peugeot,13.0,7.0,Domicile_Travail,15000.0,RC,0.78,0,823.69,0,0.0
POL-00848,45,Femme,Meknes,Commercant,27.0,Peugeot,19.0,9.0,Domicile_Travail,20000.0,Tiers_Etendu,0.57,0,1188.1,0,0.0
POL-00849,45,Homme,Marrakech,Commercant,27.0,Dacia,9.0,7.0,Personnel,30000.0,Tiers_Etendu,0.89,0,908.07,0,0.0
POL-00850,54,Homme,Agadir,Retraite,33.0,Volkswagen,9.0,7.0,Personnel,25000.0,RC,0.57,0,800.0,0,0.0
POL-00851,58,Homme,Oujda,Independant,36.0,Renault,10.0,7.0,Personnel,10000.0,Tous_Risques,0.94,2,1320.76,0,0.0
POL-00852,53,Femme,Casablanca,Employe,32.0,Ford,1.0,9.0,Personnel,10000.0,Tiers_Etendu,0.7,0,914.56,0,0.0
POL-00853,44,Homme,Oujda,Independant,25.0,Ford,19.0,9.0,Domicile_Travail,10000.0,RC,0.5,0,1104.8,1,1530.65
POL-00854,200,Homme,Rabat,Employe,50.0,Fiat,7.0,7.0,Domicile_Travail,30000.0,RC,1.01,0,836.26,0,0.0
POL-00855,34,femme,Rabat,Employe,16.0,Peugeot,6.0,7.0,Personnel,25000.0,RC,0.95,0,839.08,0,0.0
POL-00856,26,Femme,Rabat,Commercant,5.0,Toyota,7.0,7.0,Professionnel,25000.0,Tiers_Etendu,1.12,0,1298.03,0,0.0
POL-00857,50,Homme,Marrakech,Retraite,30.0,Volkswagen,,8.0,Personnel,15000.0,RC,0.5,0,800.0,0,0.0
POL-00858,70,Femme,Casablanca,Retraite,50.0,Dacia,1.0,6.0,Professionnel,15000.0,RC,,0,858.26,0,0.0
POL-00859,37,Femme,Marrakech,Employe,16.0,Hyundai,17.0,9.0,Personnel,15000.0,Tiers_Etendu,0.88,1,1196.58,0,0.0
POL-00860,30,Homme,Marrakech,Commercant,12.0,Dacia,14.0,7.0,Personnel,10000.0,Tiers_Etendu,0.96,0,1139.57,0,0.0
POL-00861,45,Femme,Tanger,Employe,26.0,Peugeot,0.0,7.0,Personnel,15000.0,Tous_Risques,0.56,1,1066.84,0,0.0
POL-00862,65,Homme,Agadir,Retraite,47.0,Dacia,4.0,5.0,Personnel,5000.0,Tiers_Etendu,0.94,2,930.14,0,0.0
POL-00863,46,Femme,Rabat,Retraite,24.0,Dacia,1.0,6.0,Domicile_Travail,10000.0,Tous_Risques,0.74,0,995.38,0,0.0
POL-00864,30,Homme,Rabat,Commercant,10.0,Renault,19.0,10.0,Personnel,30000.0,Tous_Risques,,0,1335.41,0,0.0
POL-00865,63,Femme,Casablanca,Independant,41.0,Peugeot,2.0,6.0,Personnel,25000.0,Tous_Risques,,0,995.36,0,0.0
POL-00866,52,Femme,Casablanca,Independant,32.0,Hyundai,18.0,6.0,Domicile_Travail,15000.0,Tiers_Etendu,0.95,0,1081.31,0,0.0
POL-00867,23,Femme,Casablanca,Commercant,2.0,Dacia,,7.0,Domicile_Travail,20000.0,RC,0.5,1,892.37,0,0.0
POL-00868,35,Femme,Rabat,Cadre,,Peugeot,17.0,6.0,Domicile_Travail,15000.0,Tous_Risques,0.98,1,1379.69,0,0.0
POL-00869,68,Homme,Casablanca,Employe,47.0,Dacia,13.0,4.0,Personnel,25000.0,RC,0.91,0,824.43,0,0.0
POL-00870,22,Homme,Oujda,Independant,2.0,Hyundai,7.0,6.0,Domicile_Travail,25000.0,RC,0.8,0,870.99,0,0.0
POL-00871,64,Femme,Marrakech,Independant,44.0,Hyundai,11.0,7.0,Domicile_Travail,25000.0,RC,,0,889.77,0,0.0
POL-00872,42,Homme,Rabat,Employe,22.0,Hyundai,9.0,8.0,Personnel,20000.0,RC,0.54,0,832.39,0,0.0
POL-00873,19,Homme,Marrakech,Retraite,1.0,Toyota,19.0,7.0,Personnel,10000.0,Tous_Risques,10.5,1,1381.1,0,0.0
POL-00874,27,Femme,Casablanca,Cadre,8.0,Renault,16.0,7.0,Personnel,15000.0,Tiers_Etendu,0.63,0,1013.98,0,0.0
POL-00875,73,Femme,Rabat,Commercant,50.0,Toyota,10.0,11.0,Personnel,15000.0,Tiers_Etendu,0.78,0,1155.96,0,0.0
POL-00876,47,Femme,Fes,Independant,26.0,Peugeot,1.0,7.0,Personnel,,Tiers_Etendu,1.03,1,1017.61,0,0.0
POL-00877,67,Homme,Marrakech,Independant,45.0,Peugeot,3.0,6.0,Personnel,25000.0,Tiers_Etendu,0.8,0,846.04,0,0.0
POL-00878,62,Femme,Rabat,Commercant,42.0,Hyundai,0.0,6.0,Domicile_Travail,15000.0,RC,0.79,0,800.0,0,0.0
POL-00879,22,Homme,Oujda,Employe,2.0,Dacia,14.0,7.0,Domicile_Travail,10000.0,Tiers_Etendu,0.79,0,1132.63,1,1161.02
POL-00880,72,Femme,Meknes,Cadre,50.0,Hyundai,,9.0,Professionnel,15000.0,Tous_Risques,1.05,0,1642.58,0,0.0
POL-00881,73,Homme,Fes,Commercant,50.0,Hyundai,7.0,6.0,Domicile_Travail,40000.0,RC,1.11,1,819.37,0,0.0
POL-00882,50,Femme,Marrakech,,28.0,Renault,3.0,8.0,Personnel,10000.0,Tous_Risques,0.93,2,1178.4,0,0.0
POL-00883,71,Femme,Fes,Cadre,50.0,Dacia,9.0,4.0,Professionnel,20000.0,RC,0.88,0,991.21,0,0.0
POL-00884,18,Homme,Casablanca,Independant,0.0,Dacia,18.0,7.0,Domicile_Travail,15000.0,RC,0.9,2,970.71,1,6549.28
POL-00885,35,Femme,Rabat,Employe,17.0,Ford,17.0,9.0,Personnel,5000.0,RC,1.14,0,1147.5,0,0.0
POL-00886,49,Homme,Casablanca,Independant,28.0,Toyota,4.0,7.0,Domicile_Travail,15000.0,RC,0.95,1,862.61,0,0.0
POL-00887,64,Femme,Rabat,Etudiant,44.0,Dacia,18.0,8.0,Professionnel,20000.0,Tous_Risques,,2,1656.59,0,0.0
POL-00888,66,Femme,Marrakech,Cadre,47.0,Renault,15.0,6.0,Domicile_Travail,20000.0,Tous_Risques,0.77,0,1203.68,0,0.0
POL-00889,28,Homme,Casablanca,,7.0,Hyundai,0.0,8.0,Professionnel,30000.0,RC,0.58,1,803.96,1,451.76
POL-00890,38,Femme,Oujda,Independant,17.0,Volkswagen,11.0,5.0,Personnel,15000.0,Tiers_Etendu,0.72,0,911.67,0,0.0
POL-00891,43,Femme,Meknes,Commercant,22.0,Dacia,1.0,9.0,Personnel,10000.0,Tous_Risques,0.74,0,1185.66,0,0.0
POL-00892,42,Homme,Tanger,Independant,23.0,Renault,7.0,6.0,Personnel,30000.0,rc,1.17,1,852.35,1,447.49
POL-00893,39,Homme,Marrakech,Etudiant,20.0,Ford,17.0,10.0,Domicile_Travail,15000.0,RC,1.0,2,1155.89,0,0.0
POL-00894,44,Femme,Agadir,Independant,22.0,Dacia,15.0,7.0,Domicile_Travail,20000.0,Tous_Risques,0.72,2,1259.79,0,0.0
POL-00895,66,Femme,Casablanca,Retraite,44.0,Dacia,4.0,8.0,Professionnel,25000.0,Tiers_Etendu,1.01,1,1199.67,0,0.0
POL-00896,30,Femme,Tanger,Commercant,12.0,Fiat,12.0,6.0,Personnel,15000.0,Tous_Risques,0.82,0,1257.89,0,0.0
POL-00897,50,Femme,Casablanca,,31.0,Hyundai,18.0,10.0,Personnel,20000.0,RC,1.18,0,1306.11,0,0.0
POL-00898,51,Homme,Tanger,Employe,32.0,Renault,2.0,5.0,Domicile_Travail,10000.0,Tous_Risques,0.78,3,1064.22,1,2357.32
POL-00899,58,Femme,Casablanca,Cadre,39.0,Dacia,7.0,6.0,Domicile_Travail,15000.0,RC,0.54,0,800.0,0,0.0
POL-00900,52,Homme,Agadir,,,Dacia,11.0,7.0,Personnel,10000.0,RC,0.81,1,987.62,0,0.0
POL-00901,18,Homme,Meknes,Employe,0.0,Renault,1.0,5.0,Personnel,25000.0,Tiers_Etendu,0.78,0,849.07,1,1912.62
POL-00902,38,Homme,Casablanca,Retraite,,Ford,10.0,6.0,Domicile_Travail,10000.0,RC,0.58,1,800.0,0,0.0
POL-00903,65,Homme,Rabat,Commercant,43.0,Peugeot,11.0,10.0,Domicile_Travail,20000.0,RC,0.97,0,1017.23,0,0.0
POL-00904,72,Homme,Oujda,,50.0,Toyota,17.0,11.0,Personnel,30000.0,RC,1.13,3,1290.05,1,2334.93
POL-00905,23,Homme,Marrakech,Employe,1.0,Ford,12.0,7.0,Personnel,20000.0,RC,0.63,0,857.69,1,1486.68
POL-00906,45,Femme,Agadir,Cadre,27.0,Peugeot,4.0,10.0,Professionnel,,Tous_Risques,1.04,2,1479.46,0,0.0
POL-00907,34,Homme,Marrakech,Cadre,15.0,Dacia,,7.0,Domicile_Travail,15000.0,Tiers_Etendu,0.73,0,1006.59,0,0.0
POL-00908,22,Homme,Rabat,Employe,4.0,Peugeot,1.0,6.0,Personnel,15000.0,RC,0.85,0,800.0,0,0.0
POL-00909,48,Homme,Casablanca,Cadre,29.0,Ford,4.0,8.0,Personnel,,RC,0.82,1,800.0,0,0.0
POL-00910,22,Homme,Casablanca,Commercant,0.0,Volkswagen,6.0,8.0,Domicile_Travail,20000.0,RC,0.85,1,915.73,0,0.0
POL-00911,55,Homme,Tanger,Etudiant,34.0,Dacia,11.0,12.0,Personnel,40000.0,Tiers_Etendu,0.94,2,1316.09,1,558.58
POL-00912,20,Homme,Rabat,Etudiant,0.0,Toyota,15.0,6.0,Personnel,30000.0,RC,0.65,0,901.93,0,0.0
POL-00913,70,Homme,Marrakech,Commercant,50.0,Hyundai,7.0,8.0,Domicile_Travail,25000.0,Tous_Risques,1.11,0,1349.23,0,0.0
POL-00914,40,Femme,Marrakech,Employe,18.0,Ford,8.0,5.0,Personnel,30000.0,RC,,0,800.0,0,0.0
POL-00915,54,Homme,Marrakech,Etudiant,33.0,Dacia,,5.0,Domicile_Travail,15000.0,RC,1.02,0,885.82,0,0.0
POL-00916,70,Homme,Agadir,Etudiant,,Peugeot,4.0,4.0,Personnel,20000.0,Tous_Risques,0.69,3,1049.93,0,0.0
POL-00917,54,Homme,Oujda,Cadre,36.0,Ford,12.0,12.0,Domicile_Travail,30000.0,Tous_Risques,0.63,0,1404.4,0,0.0
POL-00918,27,H,Rabat,Independant,7.0,Peugeot,-10.0,9.0,Personnel,15000.0,RC,1.09,0,873.48,0,0.0
POL-00919,27,Homme,Agadir,Employe,5.0,Peugeot,10.0,9.0,Personnel,40000.0,Tous_Risques,0.62,0,1256.85,0,0.0
POL-00920,36,Homme,Tanger,Independant,,Dacia,9.0,7.0,Personnel,15000.0,Tiers_Etendu,0.88,0,1061.74,1,1081.82
POL-00921,34,Homme,Marrakech,Retraite,13.0,Renault,19.0,6.0,Professionnel,20000.0,Tous_Risques,1.05,0,1616.2,0,0.0
POL-00922,38,Homme,Oujda,Cadre,16.0,Renault,12.0,6.0,Domicile_Travail,20000.0,Tiers_Etendu,0.82,0,969.11,0,0.0
POL-00923,31,Homme,Casablanca,Etudiant,10.0,Fiat,8.0,6.0,Personnel,30000.0,Tiers_Etendu,1.08,0,1128.34,0,0.0
POL-00924,26,Homme,Casablanca,Commercant,7.0,Renault,13.0,7.0,Domicile_Travail,10000.0,Tous_Risques,0.8,0,1189.97,1,4520.48
POL-00925,63,Homme,Agadir,Retraite,43.0,Peugeot,17.0,9.0,Domicile_Travail,25000.0,RC,0.59,3,997.54,0,0.0
POL-00926,18,Homme,Rabat,Employe,0.0,Toyota,14.0,7.0,Professionnel,-1000.0,Tiers_Etendu,0.92,0,1402.83,1,2594.5
POL-00927,68,Homme,Agadir,Etudiant,49.0,Dacia,9.0,5.0,Personnel,15000.0,Tiers_Etendu,,0,981.58,0,0.0
POL-00928,62,femme,Meknes,,41.0,Peugeot,6.0,4.0,Domicile_Travail,25000.0,RC,1.39,3,908.81,0,0.0
POL-00929,30,Femme,Casablanca,Employe,8.0,Toyota,7.0,5.0,Personnel,20000.0,RC,0.66,1,800.0,0,0.0
POL-00930,21,Femme,Meknes,Cadre,2.0,Ford,2.0,7.0,Personnel,20000.0,RC,0.8,4,800.0,0,0.0
POL-00931,18,Femme,Rabat,Retraite,0.0,Hyundai,14.0,10.0,Professionnel,15000.0,Tiers_Etendu,0.7,3,1368.17,0,0.0
POL-00932,66,Homme,Marrakech,Etudiant,45.0,Hyundai,15.0,8.0,Domicile_Travail,15000.0,Tiers_Etendu,,0,1084.5,1,1391.53
POL-00933,57,Homme,Fes,Etudiant,37.0,Dacia,3.0,9.0,Personnel,20000.0,Tiers_Etendu,0.81,1,1041.25,0,0.0
POL-00934,49,Homme,Meknes,Retraite,30.0,Fiat,5.0,7.0,Personnel,15000.0,RC,0.68,0,800.0,0,0.0
POL-00935,51,Homme,Casablanca,Cadre,31.0,Dacia,0.0,7.0,Domicile_Travail,,Tiers_Etendu,0.94,0,876.95,0,0.0
POL-00936,45,Femme,Rabat,Employe,24.0,Volkswagen,3.0,5.0,Domicile_Travail,40000.0,Tous_Risques,0.81,1,1059.63,0,0.0
POL-00937,48,Homme,Fes,Cadre,28.0,Renault,10.0,10.0,Personnel,20000.0,RC,1.12,0,1078.84,0,0.0
POL-00938,25,Femme,Tanger,Employe,6.0,Ford,11.0,9.0,Professionnel,25000.0,Tiers_Etendu,0.72,1,1299.46,0,0.0
POL-00939,56,Homme,Fes,Employe,35.0,Toyota,4.0,6.0,Personnel,15000.0,Tous_Risques,1.22,1,1205.78,0,0.0
POL-00940,150,Femme,Casablanca,Employe,,Toyota,15.0,7.0,Personnel,15000.0,Tous_Risques,0.91,0,1398.65,0,0.0
POL-00941,51,Homme,Casablanca,Employe,32.0,Dacia,12.0,7.0,Professionnel,15000.0,Tiers_Etendu,1.1,2,1293.75,0,0.0
POL-00942,71,Homme,Rabat,Cadre,49.0,Peugeot,,8.0,Personnel,15000.0,Tous_Risques,0.87,0,1287.76,0,0.0
POL-00943,71,Homme,Agadir,Cadre,50.0,Hyundai,16.0,10.0,Personnel,20000.0,RC,0.69,0,1071.06,0,0.0
POL-00944,20,Homme,Casablanca,Cadre,0.0,Toyota,6.0,8.0,Domicile_Travail,20000.0,Tous_Risques,0.8,2,1150.6,0,0.0
POL-00945,67,Homme,Casablanca,Retraite,48.0,Dacia,7.0,7.0,Domicile_Travail,15000.0,RC,0.57,0,800.0,0,0.0
POL-00946,29,Homme,Oujda,Independant,11.0,Fiat,12.0,5.0,Personnel,10000.0,RC,0.83,1,835.89,0,0.0
POL-00947,18,Femme,Casablanca,Retraite,0.0,Ford,15.0,5.0,Professionnel,15000.0,RC,0.88,0,1132.37,0,0.0
POL-00948,71,Homme,Oujda,Employe,49.0,Renault,3.0,6.0,Domicile_Travail,10000.0,Tous_Risques,0.86,0,1142.89,1,3789.28
POL-00949,61,Homme,Fes,Employe,41.0,Volkswagen,7.0,4.0,Personnel,10000.0,RC,1.12,1,805.59,1,1429.15
POL-00950,22,Homme,Agadir,Independant,1.0,Peugeot,,8.0,Domicile_Travail,30000.0,RC,0.82,0,957.39,1,2122.94
POL-00951,47,Femme,Casablanca,Employe,26.0,Peugeot,9.0,8.0,Personnel,20000.0,RC,0.5,0,818.78,0,0.0
